frame,BL_x,BL_y,TL_x,TL_y,TR_x,TR_y,BR_x,BR_y,VP_x,VP_y,Clss
556,125,241,216,141,617,140,697,240,429,-93,P
557,131,239,218,139,613,140,697,240,418,-90,P
558,125,240,218,137,611,139,697,237,416,-82,P
559,129,239,217,139,611,138,697,239,417,-88,P
560,125,240,217,138,611,136,699,240,421,-88,P
561,128,239,217,139,613,140,697,237,417,-85,P
562,127,238,217,137,611,137,697,238,418,-88,P
563,123,240,217,138,611,139,699,239,418,-80,P
564,126,238,217,138,612,138,699,238,418,-82,P
565,125,237,213,138,613,138,700,237,414,-88,P
566,129,238,215,140,615,139,697,237,420,-93,P
567,125,240,214,140,613,140,698,237,415,-85,P
568,127,236,216,140,614,140,699,237,420,-80,P
569,130,239,216,142,617,142,700,238,419,-86,P
570,124,238,215,141,614,142,696,236,421,-78,P
571,125,242,216,139,612,140,698,242,418,-89,P
572,122,242,217,139,611,139,694,242,427,-88,P
573,124,240,214,140,613,139,697,241,422,-91,P
574,127,240,216,137,611,138,697,241,416,-94,P
575,126,237,217,138,613,138,697,236,421,-83,P
576,127,239,218,140,612,138,699,240,423,-83,P
577,127,238,217,139,614,139,696,238,424,-88,P
578,127,240,215,139,612,138,698,240,417,-92,P
579,127,241,216,138,612,140,702,243,412,-88,P
580,125,240,218,140,616,138,697,240,433,-91,P
581,126,239,216,141,615,142,697,238,422,-83,P
582,125,242,217,138,612,137,700,241,419,-90,P
583,127,241,217,138,613,139,700,242,417,-90,P
584,127,240,214,138,611,137,698,239,412,-94,P
585,130,239,217,138,611,138,699,239,412,-88,P
586,128,239,217,140,615,141,700,238,418,-83,P
587,126,238,217,136,613,136,698,237,420,-91,P
588,125,241,215,140,614,140,702,241,416,-85,P
589,128,242,217,139,613,138,699,241,418,-93,P
590,127,238,215,138,612,139,696,239,417,-91,P
591,125,241,215,138,612,137,698,240,418,-94,P
592,126,239,217,139,615,139,697,240,427,-91,P
593,127,237,216,139,613,139,699,237,417,-82,P
594,123,237,214,138,613,137,701,239,420,-86,P
595,130,239,215,141,618,142,698,239,421,-96,P
596,130,237,217,139,613,140,695,237,419,-88,P
597,126,238,215,141,617,140,702,237,421,-83,P
598,125,239,215,140,613,140,694,239,424,-89,P
599,128,237,215,138,610,137,696,235,413,-87,P
600,128,241,217,139,614,140,699,239,416,-89,P
601,126,239,216,136,610,135,698,240,417,-94,P
602,124,239,213,138,613,138,703,241,413,-88,P
603,127,242,216,138,612,138,699,239,413,-92,P
604,127,238,216,138,611,138,696,237,417,-87,P
605,127,239,216,139,613,141,698,239,416,-85,P
606,125,238,215,141,615,141,698,238,423,-83,P
607,129,239,217,139,613,140,698,237,414,-84,P
608,128,239,218,138,612,138,698,240,420,-88,P
609,126,241,217,138,612,139,699,241,417,-88,P
610,125,241,217,138,614,139,701,241,419,-88,P
611,127,242,214,139,613,141,701,241,408,-90,P
612,128,238,217,137,610,137,697,238,415,-87,P
613,129,239,219,139,614,140,700,237,417,-81,P
614,127,237,215,138,611,138,697,238,416,-88,P
615,124,240,217,139,613,140,699,240,421,-82,P
616,126,240,216,139,615,138,702,240,420,-89,P
617,126,243,216,139,615,139,705,242,414,-89,P
618,126,240,218,139,614,140,699,241,423,-86,P
619,125,238,216,139,614,139,700,237,419,-81,P
620,126,241,215,137,611,138,696,242,417,-99,P
621,128,242,219,136,612,136,700,242,418,-95,P
622,130,239,218,139,612,139,694,239,421,-91,P
623,129,239,217,139,613,139,697,240,420,-91,P
624,126,239,216,137,612,137,700,238,415,-88,P
625,129,239,217,140,614,139,699,241,422,-90,P
626,128,241,220,137,612,140,697,243,421,-90,P
627,126,241,217,138,614,140,699,241,419,-90,P
628,125,241,216,136,611,139,697,239,412,-90,P
629,126,242,216,139,613,138,701,241,417,-91,P
630,124,243,216,139,614,140,704,242,414,-84,P
631,127,241,215,139,614,138,700,242,419,-97,P
632,124,241,218,138,614,139,699,241,424,-87,P
633,128,243,216,137,612,134,700,240,415,-102,P
634,126,239,219,139,613,138,700,240,424,-81,P
635,124,240,214,138,616,136,702,240,422,-97,P
636,124,241,213,140,615,141,701,241,416,-90,P
637,125,241,218,138,614,139,696,240,426,-92,P
638,130,240,222,135,612,134,701,241,422,-93,P
639,128,238,213,140,614,140,698,237,413,-90,P
640,125,242,219,139,617,141,696,239,429,-91,P
641,126,242,215,140,615,139,703,241,416,-90,P
642,128,239,218,138,613,139,693,240,426,-95,P
643,126,238,216,137,612,138,694,236,419,-90,P
644,125,237,214,137,614,139,694,234,418,-92,P
645,128,239,216,138,615,137,700,239,420,-96,P
646,129,237,215,141,616,141,698,237,420,-87,P
647,128,239,216,139,615,139,700,238,417,-89,P
648,131,235,214,139,613,139,696,234,412,-90,P
649,123,240,215,137,612,136,699,240,420,-92,P
650,129,239,218,138,614,139,700,240,418,-88,P
651,124,241,215,140,614,138,699,240,423,-90,P
652,129,243,219,139,614,139,698,242,422,-95,P
653,121,243,212,139,615,139,703,242,415,-93,P
654,125,243,214,138,614,136,703,242,415,-99,P
655,128,238,215,140,616,140,700,237,417,-87,P
656,127,239,214,140,614,138,700,240,419,-93,P
657,130,237,214,141,617,141,696,234,418,-92,P
658,126,239,217,141,615,142,693,240,430,-88,P
659,127,240,214,139,616,135,705,241,419,-98,P
660,125,246,218,137,613,137,707,246,414,-92,P
661,125,243,218,138,613,136,704,243,420,-90,P
662,127,240,220,138,615,135,700,238,428,-90,P
663,128,242,214,143,621,143,704,244,423,-97,P
664,129,242,216,142,619,142,702,242,422,-94,P
665,126,242,216,141,617,140,702,238,419,-86,P
666,124,243,218,140,616,139,697,241,431,-93,P
667,123,251,216,142,618,139,709,249,421,-98,P
668,124,250,213,145,620,143,708,248,418,-96,P
669,114,252,212,144,620,144,710,253,425,-90,P
670,115,260,210,146,619,146,715,261,414,-98,P
671,109,262,207,151,628,151,717,262,427,-98,P
672,106,268,205,153,624,152,718,266,419,-95,P
673,107,272,203,155,630,156,725,271,415,-103,P
674,102,280,202,157,631,157,729,279,417,-107,P
675,100,285,202,161,634,161,736,285,417,-100,P
676,95,287,200,162,637,161,734,285,426,-107,P
677,99,289,197,166,639,166,735,287,418,-111,P
678,96,287,194,171,642,171,732,287,427,-104,P
679,101,284,192,172,645,173,734,282,417,-104,P
680,101,282,188,177,648,176,730,279,423,-106,P
681,102,281,184,181,652,181,732,280,419,-105,P
682,106,282,178,185,655,187,730,281,407,-123,P
683,110,278,178,186,657,186,728,278,412,-130,P
684,108,276,175,193,662,192,727,276,424,-115,P
685,104,285,174,195,666,193,736,283,420,-121,P
686,101,287,170,200,670,201,737,284,417,-111,P
687,101,288,167,203,671,203,737,287,417,-118,P
688,105,288,163,209,678,210,739,288,411,-128,P
689,109,283,163,213,679,213,735,283,416,-114,P
690,104,281,151,219,684,219,734,280,407,-118,P
691,104,286,148,226,690,226,735,285,413,-135,P
692,105,286,143,235,698,237,734,283,412,-126,P
693,233,129,282,83,556,83,601,130,426,-52,P
694,235,131,275,86,557,87,607,132,399,-53,P
695,234,135,277,82,553,84,609,136,394,-62,P
696,230,136,274,89,563,92,611,139,410,-56,P
697,228,142,272,88,561,89,613,142,402,-71,P
698,228,148,273,93,567,95,615,144,405,-68,P
699,220,150,266,94,568,95,621,148,401,-70,P
700,215,154,266,95,566,97,625,154,401,-61,P
701,212,155,263,96,570,99,628,156,402,-64,P
702,208,158,263,98,569,98,630,159,409,-61,P
703,206,163,258,105,578,107,635,164,408,-62,P
704,204,168,257,105,577,104,637,169,410,-76,P
705,196,175,254,109,580,110,643,176,409,-67,P
706,192,180,250,111,582,112,648,180,403,-71,P
707,189,184,249,115,587,117,650,184,410,-70,P
708,182,193,245,117,587,118,660,194,402,-72,P
709,174,200,243,121,588,121,663,198,406,-65,P
710,168,208,238,122,589,122,672,210,400,-77,P
711,163,210,230,127,594,128,669,208,397,-79,P
712,163,219,233,132,600,132,681,216,399,-74,P
713,153,223,228,137,607,138,681,221,414,-76,P
714,141,238,225,134,603,135,694,236,403,-86,P
715,147,242,224,140,606,137,698,241,401,-94,P
716,138,251,217,147,614,147,706,250,399,-92,P
717,133,258,213,148,615,147,714,258,393,-99,P
718,123,268,210,152,618,150,721,267,398,-98,P
719,114,274,204,156,627,159,721,272,405,-107,P
720,111,283,201,159,622,158,729,280,392,-104,P
721,110,286,195,163,629,160,733,286,393,-123,P
722,105,289,197,167,634,167,736,289,404,-107,P
723,103,288,193,169,637,170,730,286,408,-115,P
724,109,291,193,175,642,174,737,293,406,-119,P
725,105,290,185,178,642,176,737,290,396,-117,P
726,101,293,182,183,648,183,737,291,401,-114,P
727,106,291,179,186,649,186,735,288,391,-118,P
728,106,288,175,188,647,189,727,286,389,-122,P
729,106,288,172,190,655,191,733,288,391,-135,P
730,104,288,171,190,655,189,734,288,394,-136,P
731,104,291,168,194,660,196,735,290,389,-140,P
732,105,288,166,199,662,200,736,288,388,-124,P
733,106,285,162,202,663,203,732,284,383,-125,P
734,104,288,163,205,665,203,735,288,396,-122,P
735,99,293,157,207,668,207,736,293,392,-141,P
736,100,291,158,210,671,208,737,289,398,-125,P
737,101,290,156,210,669,209,737,290,387,-126,P
738,99,292,153,211,670,210,735,291,387,-140,P
739,98,289,152,213,671,213,731,287,394,-127,P
740,100,289,149,216,675,216,731,286,388,-140,P
741,100,290,148,220,676,221,735,289,380,-118,P
742,99,293,150,219,676,218,735,292,394,-135,P
743,106,283,145,221,679,222,728,281,374,-143,P
744,104,285,143,224,680,224,731,285,375,-138,P
745,104,283,145,227,685,227,734,284,393,-111,P
746,104,285,142,227,684,226,730,284,387,-146,P
747,107,286,140,230,686,230,728,286,380,-177,P
748,101,285,136,233,690,233,730,282,386,-138,P
749,104,286,133,236,692,237,731,287,371,-174,P
750,100,291,135,239,691,238,733,291,390,-139,P
751,101,284,129,244,697,244,728,284,398,-140,P
752,211,134,255,86,543,88,594,134,384,-54,P
753,213,132,253,87,543,88,593,133,381,-57,P
754,211,134,252,87,542,88,595,135,377,-56,P
755,214,134,250,88,542,87,595,138,375,-71,P
756,210,136,250,88,541,90,597,137,368,-53,P
757,211,136,249,92,547,93,593,137,383,-63,P
758,208,140,249,91,544,92,597,139,374,-58,P
759,208,141,247,93,547,93,598,141,377,-67,P
760,205,145,247,93,548,94,603,144,373,-63,P
761,201,145,245,97,555,98,603,144,389,-60,P
762,200,147,245,94,548,93,602,145,381,-66,P
763,200,149,244,97,552,98,605,147,378,-61,P
764,194,151,241,98,556,97,608,153,395,-75,P
765,194,155,240,99,554,99,612,155,378,-68,P
766,189,156,239,102,560,102,613,156,394,-65,P
767,188,159,236,103,560,103,618,158,381,-66,P
768,186,162,234,101,559,100,623,162,375,-78,P
769,183,164,233,107,564,106,623,165,388,-69,P
770,181,167,232,109,568,108,627,168,391,-71,P
771,179,170,229,111,570,110,630,170,385,-73,P
772,174,176,231,111,569,111,636,176,386,-65,P
773,174,182,226,114,571,113,643,180,369,-73,P
774,168,184,222,118,578,119,642,184,383,-78,P
775,168,184,222,118,577,117,643,183,382,-77,P
776,160,193,219,124,583,123,652,191,385,-70,P
777,157,198,216,126,586,127,652,197,387,-82,P
778,154,204,216,124,582,122,659,202,380,-87,P
779,153,208,217,129,589,126,661,209,397,-93,P
780,147,212,209,132,590,129,667,211,382,-91,P
781,141,219,207,133,593,131,672,218,384,-97,P
782,136,226,200,136,595,137,678,223,367,-98,P
783,129,232,201,141,598,141,683,232,383,-89,P
784,129,233,200,143,602,144,685,231,381,-86,P
785,126,241,192,149,609,150,692,240,374,-104,P
786,114,249,190,150,612,150,698,250,389,-109,P
787,105,266,185,160,617,161,712,268,383,-102,P
788,92,276,183,156,617,158,718,274,384,-109,P
789,97,274,181,165,623,166,720,275,385,-99,P
790,94,282,171,172,631,169,730,282,376,-120,P
791,90,288,168,178,632,178,724,284,376,-115,P
792,82,290,162,183,633,182,724,287,380,-108,P
793,88,293,155,186,644,189,728,288,361,-142,P
794,86,289,148,194,649,193,727,287,368,-143,P
795,86,292,146,202,654,201,730,288,366,-128,P
796,88,289,140,203,656,204,729,291,355,-152,P
797,86,290,137,215,666,214,727,289,378,-139,P
798,83,292,128,224,676,224,729,291,377,-152,P
799,82,289,122,227,675,225,727,290,369,-155,P
800,83,288,119,237,687,236,724,287,399,-159,P
801,84,288,113,246,689,245,725,286,366,-120,P
802,196,139,238,89,536,89,590,138,366,-63,P
803,187,142,237,92,538,92,592,141,380,-51,P
804,188,145,231,93,543,93,600,145,365,-69,P
805,183,150,231,96,544,97,602,151,372,-62,P
806,176,156,225,98,546,98,608,157,368,-71,P
807,173,161,225,100,547,101,613,160,363,-61,P
808,173,161,220,104,551,104,613,160,361,-67,P
809,167,166,217,109,558,109,618,163,367,-62,P
810,160,173,212,107,553,105,622,171,359,-79,P
811,151,185,208,112,560,112,632,183,361,-83,P
812,146,190,206,117,564,117,641,190,362,-72,P
813,146,194,204,122,570,121,643,193,366,-79,P
814,135,200,201,125,572,124,647,200,376,-73,P
815,130,215,195,133,581,131,663,215,368,-85,P
816,123,225,193,135,582,134,669,224,366,-87,P
817,106,240,188,136,583,136,684,239,364,-87,P
818,104,247,184,144,591,143,687,246,369,-94,P
819,95,258,175,156,602,153,700,259,372,-95,P
820,88,268,168,161,606,160,706,267,363,-99,P
821,83,279,163,167,616,167,714,279,366,-117,P
822,83,281,160,173,619,172,716,281,364,-113,P
823,77,284,155,179,627,180,718,284,371,-111,P
824,80,286,147,186,630,185,718,284,354,-122,P
825,78,282,141,198,644,196,718,282,376,-115,P
826,77,285,134,206,648,203,719,283,365,-114,P
827,78,283,127,214,656,213,716,283,367,-123,P
828,77,284,117,224,662,220,717,282,352,-128,P
829,76,284,112,232,671,231,716,280,352,-114,P
830,75,289,104,244,679,243,718,286,343,-126,P
831,186,142,233,96,530,94,583,142,376,-43,P
832,185,149,233,99,535,99,588,149,376,-49,P
833,183,150,229,98,534,98,590,150,366,-56,P
834,176,161,221,108,546,108,601,162,368,-65,P
835,173,159,225,104,541,104,600,157,370,-49,P
836,167,167,217,112,550,112,608,166,369,-55,P
837,158,176,213,115,551,114,615,173,366,-54,P
838,150,184,209,116,552,114,618,185,375,-75,P
839,144,190,209,119,548,114,623,189,373,-60,P
840,142,196,204,124,559,120,630,193,372,-71,P
841,131,208,197,130,567,130,642,208,370,-74,P
842,131,213,198,134,569,134,650,212,364,-61,P
843,125,218,193,138,572,137,649,218,372,-72,P
844,118,226,188,143,578,143,656,225,371,-73,P
845,114,236,183,149,583,149,665,235,364,-79,P
846,106,247,178,154,587,154,674,248,364,-86,P
847,95,257,175,157,590,158,682,255,364,-79,P
848,90,266,170,163,594,163,690,267,363,-85,P
849,79,283,167,168,601,169,700,282,368,-94,P
850,79,283,158,173,606,171,699,280,363,-112,P
851,72,290,153,182,613,181,709,290,364,-99,P
852,75,290,146,188,619,189,704,289,358,-116,P
853,73,288,139,198,629,198,703,288,369,-115,P
854,74,285,132,207,637,207,700,286,375,-119,P
855,71,290,126,212,641,212,706,290,362,-122,P
856,70,289,119,219,648,218,705,287,362,-128,P
857,69,287,104,235,660,232,702,286,363,-149,P
858,186,137,229,87,519,86,570,136,362,-67,P
859,175,142,223,94,524,91,575,143,376,-59,P
860,172,146,214,96,527,97,584,147,346,-61,P
861,165,154,211,99,531,99,586,154,356,-74,P
862,156,159,206,96,528,96,593,162,349,-84,P
863,152,169,202,104,536,103,600,166,346,-83,P
864,140,176,199,111,543,110,612,177,360,-66,P
865,134,183,192,113,546,114,617,184,350,-77,P
866,126,195,192,120,552,119,625,195,364,-75,P
867,122,204,185,128,559,127,634,205,358,-80,P
868,116,213,179,133,562,133,639,212,350,-84,P
869,103,223,169,140,570,139,650,223,351,-88,P
870,93,237,171,143,574,144,658,239,365,-90,P
871,86,248,163,150,582,149,671,247,357,-96,P
872,78,264,155,156,584,156,680,261,342,-106,P
873,68,273,153,163,590,160,686,273,362,-107,P
874,64,284,145,173,598,173,693,281,350,-107,P
875,55,292,140,176,605,176,701,288,354,-116,P
876,63,282,139,180,605,181,691,281,354,-108,P
877,60,287,128,193,620,194,700,287,352,-116,P
878,61,289,124,201,628,203,700,290,356,-123,P
879,60,285,117,207,631,206,695,284,359,-124,P
880,56,293,110,216,638,215,698,292,360,-140,P
881,62,283,107,222,641,223,691,284,359,-119,P
882,61,284,100,229,645,228,690,281,348,-120,P
883,59,291,95,233,650,232,695,291,344,-168,P
884,179,137,225,91,517,88,566,138,373,-57,P
885,179,141,223,95,518,94,564,140,367,-55,P
886,170,147,219,99,523,99,567,145,375,-53,P
887,164,154,215,97,518,98,578,155,353,-57,P
888,164,159,214,103,523,103,580,157,355,-54,P
889,156,163,210,104,526,102,586,164,364,-64,P
890,152,173,205,111,535,110,595,172,360,-70,P
891,144,179,202,114,540,115,601,181,367,-70,P
892,134,187,203,116,543,115,612,185,372,-57,P
893,130,198,199,122,551,123,620,196,370,-66,P
894,123,204,192,129,556,130,623,202,372,-66,P
895,114,212,186,129,555,129,632,213,365,-77,P
896,103,223,183,135,561,134,638,220,373,-74,P
897,93,236,176,143,569,143,650,236,374,-78,P
898,83,252,170,149,580,149,673,254,370,-87,P
899,76,263,165,154,582,155,677,263,365,-90,P
900,64,274,157,163,588,163,681,274,372,-93,P
901,64,280,151,172,597,172,689,283,370,-99,P
902,58,287,145,178,601,178,693,288,367,-100,P
903,59,289,136,187,609,187,694,288,359,-108,P
904,61,287,127,199,619,200,695,286,352,-101,P
905,59,288,120,208,626,207,696,286,354,-98,P
906,56,293,112,218,636,220,698,293,356,-108,P
907,57,292,102,226,643,226,693,292,358,-149,P
908,59,289,94,243,655,242,694,286,353,-97,P
909,180,139,228,92,518,93,565,138,370,-47,P
910,173,145,221,95,523,96,574,146,366,-56,P
911,167,153,216,100,526,99,578,151,365,-61,P
912,161,159,214,103,527,102,583,159,368,-59,P
913,152,167,210,107,534,106,591,166,373,-61,P
914,148,177,204,112,539,112,599,175,363,-72,P
915,141,185,197,119,547,119,606,184,366,-80,P
916,132,195,194,123,548,122,617,194,361,-70,P
917,121,205,190,130,557,130,626,207,375,-71,P
918,106,224,183,138,564,137,640,223,375,-76,P
919,99,232,178,141,567,140,644,231,375,-85,P
920,90,241,172,147,570,146,655,239,366,-75,P
921,77,264,163,156,583,157,672,262,366,-98,P
922,64,283,159,162,586,160,685,281,368,-104,P
923,65,283,150,173,596,171,684,283,371,-113,P
924,67,280,143,182,605,184,683,281,369,-109,P
925,56,287,134,188,610,187,690,286,369,-110,P
926,64,282,123,202,619,200,686,280,356,-113,P
927,59,289,112,213,628,213,688,287,350,-128,P
928,60,289,105,228,640,228,690,287,353,-108,P
929,63,282,92,240,648,240,683,283,347,-129,P
930,179,141,223,95,517,95,561,141,370,-58,P
931,171,148,217,99,520,98,570,150,367,-60,P
932,166,155,212,101,523,98,577,155,360,-72,P
933,157,164,208,108,529,106,585,164,364,-63,P
934,150,171,202,115,536,115,594,172,361,-56,P
935,139,184,192,125,548,124,603,184,368,-70,P
936,129,193,187,131,549,130,611,192,362,-56,P
937,119,206,184,133,551,132,624,206,358,-62,P
938,109,217,176,138,556,137,629,216,358,-76,P
939,96,234,172,145,561,143,643,234,362,-77,P
940,85,247,163,154,569,152,654,249,362,-83,P
941,73,267,155,165,580,164,669,268,361,-91,P
942,61,274,145,167,582,167,671,274,357,-103,P
943,68,271,133,180,592,178,671,271,343,-114,P
944,59,278,130,189,600,191,674,275,352,-89,P
945,54,292,124,199,610,198,685,292,360,-114,P
946,59,284,113,205,616,205,681,284,341,-128,P
947,56,286,106,220,629,219,681,287,366,-123,P
948,59,288,95,234,641,236,679,288,354,-154,P
949,178,137,226,88,505,90,555,136,357,-45,P
950,169,142,217,92,509,91,557,143,366,-63,P
951,162,150,211,98,515,99,566,150,358,-58,P
952,161,156,211,103,518,104,569,156,361,-55,P
953,148,169,202,109,523,110,580,169,356,-62,P
954,140,180,201,115,528,116,587,179,364,-58,P
955,130,188,193,119,531,120,589,188,367,-71,P
956,119,202,187,126,536,125,602,203,366,-74,P
957,108,213,180,128,542,127,617,212,357,-80,P
958,99,223,174,137,549,138,625,221,356,-71,P
959,87,240,166,144,557,143,637,238,359,-90,P
960,82,248,158,154,566,153,643,246,359,-94,P
961,67,267,152,161,570,161,657,265,356,-93,P
962,56,284,140,173,582,172,670,283,356,-112,P
963,50,286,133,182,588,181,672,284,358,-99,P
964,51,285,129,186,592,185,671,282,357,-103,P
965,47,291,122,198,602,196,676,290,365,-103,P
966,50,289,112,208,609,207,671,287,359,-114,P
967,53,287,102,219,616,217,671,286,346,-119,P
968,48,290,93,233,627,233,671,288,358,-102,P
969,173,140,218,91,503,89,549,137,358,-61,P
970,168,145,216,97,512,97,556,146,371,-58,P
971,161,152,211,101,515,101,562,151,366,-57,P
972,155,159,207,107,521,106,570,157,367,-53,P
973,147,168,203,109,525,109,575,166,370,-66,P
974,139,178,198,114,531,115,587,179,368,-70,P
975,130,190,193,120,534,120,598,189,360,-65,P
976,118,199,189,124,537,125,603,198,366,-62,P
977,111,210,182,130,543,131,610,207,362,-72,P
978,104,222,176,137,549,137,621,220,360,-80,P
979,93,233,167,147,558,145,630,231,366,-84,P
980,83,246,159,156,564,154,639,246,365,-87,P
981,71,262,153,163,568,162,651,261,359,-85,P
982,55,282,144,171,576,169,664,281,362,-100,P
983,56,285,136,181,587,181,668,284,359,-108,P
984,54,283,130,186,593,187,666,283,364,-112,P
985,53,288,121,196,602,197,669,287,360,-127,P
986,52,287,113,209,609,208,670,288,364,-111,P
987,51,289,105,220,619,218,670,289,373,-122,P
988,52,289,91,238,633,237,670,288,369,-125,P
989,174,139,219,88,505,90,554,141,354,-65,P
990,171,141,215,94,511,94,555,142,364,-65,P
991,163,150,211,101,515,101,561,151,367,-58,P
992,157,157,208,105,519,105,569,158,366,-56,P
993,149,168,202,110,521,111,573,167,359,-61,P
994,141,177,199,115,526,116,581,177,365,-62,P
995,131,188,192,122,532,121,591,186,363,-63,P
996,124,194,187,128,539,128,600,195,367,-60,P
997,118,206,184,132,544,133,607,206,366,-72,P
998,108,214,179,139,551,139,617,215,373,-65,P
999,103,224,173,143,555,142,623,224,368,-82,P
1000,94,236,165,150,559,151,633,234,354,-78,P
1001,83,249,159,160,567,161,641,246,360,-75,P
1002,75,259,154,162,572,161,649,257,365,-97,P
1003,66,275,145,171,578,171,662,276,355,-105,P
1004,57,281,136,179,584,180,664,282,358,-107,P
1005,55,285,124,191,594,193,666,285,350,-116,P
1006,50,287,118,198,598,197,668,286,354,-110,P
1007,51,286,104,214,611,215,664,285,353,-124,P
1008,52,285,93,228,619,229,663,284,341,-116,P
1009,173,139,216,90,500,91,543,141,359,-72,P
1010,168,143,215,96,510,97,549,140,369,-58,P
1011,162,148,211,98,511,96,555,145,368,-62,P
1012,153,158,205,104,517,104,564,157,367,-64,P
1013,145,165,201,108,520,107,571,163,367,-60,P
1014,137,176,192,110,523,113,579,176,350,-79,P
1015,129,184,188,119,528,117,585,185,365,-76,P
1016,115,196,180,124,534,124,593,198,367,-83,P
1017,107,209,176,128,537,129,601,209,361,-89,P
1018,95,221,169,139,546,137,615,220,366,-79,P
1019,84,232,163,143,550,143,621,231,365,-84,P
1020,74,247,158,148,550,147,630,244,357,-86,P
1021,67,258,148,160,561,159,638,258,361,-97,P
1022,56,271,142,166,567,166,646,271,363,-103,P
1023,48,281,131,178,578,177,653,280,366,-113,P
1024,48,282,122,189,587,190,656,280,358,-107,P
1025,45,287,118,191,588,190,658,287,359,-125,P
1026,42,288,105,206,600,206,659,288,360,-125,P
1027,39,292,96,217,607,216,662,289,352,-119,P
1028,41,287,86,228,616,229,658,285,352,-120,P
1029,42,287,72,246,630,245,659,287,359,-146,P
1030,40,287,62,255,637,256,660,287,338,-146,P
1031,147,156,206,102,515,102,557,153,382,-59,P
1032,138,162,200,104,517,105,562,162,381,-65,P
1033,131,171,196,109,522,111,569,170,380,-66,P
1034,123,181,190,114,525,115,575,179,377,-73,P
1035,116,189,184,121,535,123,585,187,380,-75,P
1036,103,201,181,126,540,125,597,200,388,-73,P
1037,96,212,174,129,543,130,603,211,379,-89,P
1038,85,224,170,137,551,136,614,223,389,-87,P
1039,73,237,163,144,557,143,622,237,393,-93,P
1040,61,251,153,154,562,152,632,252,389,-94,P
1041,50,267,145,163,573,164,644,267,388,-103,P
1042,44,275,134,171,581,171,654,276,381,-114,P
1043,33,284,131,178,582,179,654,284,389,-101,P
1044,33,287,120,187,588,186,656,286,383,-115,P
1045,27,292,103,202,600,202,657,289,382,-128,P
1046,34,287,98,211,605,210,657,286,378,-121,P
1047,32,289,89,222,613,222,656,287,383,-123,P
1048,28,291,84,229,621,229,658,289,403,-124,P
1049,31,291,73,241,628,242,661,289,374,-117,P
1050,187,144,269,87,584,91,589,142,563,-117,P
1051,178,149,266,92,587,94,593,148,565,-101,P
1052,178,150,269,97,590,99,601,148,552,-67,P
1053,173,158,263,100,599,102,605,158,577,-102,P
1054,162,168,260,105,603,107,612,168,573,-96,P
1055,160,173,257,108,607,110,619,173,567,-99,P
1056,151,179,254,113,612,116,622,176,577,-93,P
1057,143,189,252,113,617,115,631,190,574,-111,P
1058,139,191,245,117,618,118,632,192,574,-112,P
1059,134,198,243,121,625,122,640,196,576,-114,P
1060,126,208,242,124,626,126,647,206,564,-109,P
1061,115,218,237,127,630,128,653,218,566,-118,P
1062,108,224,229,137,634,137,658,223,566,-105,P
1063,105,234,226,139,635,138,663,232,557,-120,P
1064,92,243,222,142,638,142,669,245,559,-119,P
1065,85,251,221,145,639,146,673,252,555,-115,P
1066,83,254,213,151,642,151,673,252,558,-122,P
1067,80,260,210,154,644,155,677,257,553,-125,P
1068,75,267,210,160,648,161,684,268,555,-113,P
1069,69,272,204,161,647,160,684,272,552,-125,P
1070,64,277,203,159,651,160,688,275,554,-138,P
1071,58,284,200,161,649,161,691,285,547,-139,P
1072,57,281,194,166,652,167,691,278,547,-130,P
1073,53,286,195,165,650,164,695,286,541,-129,P
1074,56,287,194,166,653,168,695,286,543,-140,P
1075,55,285,193,167,653,167,694,284,546,-134,P
1076,54,287,195,167,656,168,697,285,549,-134,P
1077,48,291,195,166,654,167,698,290,546,-132,P
1078,49,290,193,170,655,171,695,290,553,-130,P
1079,55,286,195,169,655,171,694,286,552,-129,P
1080,53,288,196,164,655,163,704,287,538,-132,P
1081,50,289,196,167,652,168,698,286,539,-119,P
1082,48,291,194,168,653,166,695,291,552,-133,P
1083,50,290,194,171,654,172,696,289,548,-121,P
1084,51,288,192,168,653,169,695,286,544,-131,P
1085,48,291,194,168,654,170,698,292,546,-128,P
1086,48,293,194,168,653,168,698,293,544,-131,P
1087,55,286,196,168,654,169,695,287,550,-128,P
1088,56,286,196,167,653,168,695,284,545,-129,P
1089,57,284,194,170,655,169,695,285,552,-127,P
1090,54,290,194,168,656,169,697,288,549,-141,P
1091,56,285,194,169,656,170,699,286,545,-126,P
1092,56,285,193,170,656,171,696,284,549,-128,P
1093,56,281,196,168,655,169,697,282,548,-116,P
1094,59,283,195,168,655,170,694,282,549,-131,P
1095,70,272,196,168,656,169,692,273,553,-126,P
1096,82,261,191,172,656,172,687,261,553,-123,P
1097,92,253,193,170,654,169,685,255,548,-121,P
1098,89,251,194,170,656,172,683,253,560,-112,P
1099,100,241,194,169,656,170,679,242,564,-114,P
1100,94,250,195,169,654,169,683,251,552,-117,P
1101,92,252,194,170,656,171,686,254,551,-117,P
1102,61,278,193,170,655,171,694,277,547,-119,P
1103,73,267,195,170,654,172,690,267,547,-109,P
1104,78,265,194,169,654,168,689,268,550,-125,P
1105,73,268,194,168,654,168,690,269,549,-125,P
1106,84,256,195,169,655,170,685,256,555,-113,P
1107,91,251,195,170,654,170,685,251,548,-104,P
1108,87,255,193,169,654,171,683,255,552,-122,P
