frame,BL_x,BL_y,TL_x,TL_y,TR_x,TR_y,BR_x,BR_y,VP_x,VP_y,Clss
553,312,171,389,113,705,113,730,171,627,-66,P
554,308,177,388,117,707,117,734,178,627,-62,P
555,290,190,381,119,707,120,742,191,616,-64,P
556,285,192,375,126,710,127,741,192,622,-55,P
557,284,201,371,131,712,133,746,200,612,-62,P
558,268,212,362,134,713,133,746,207,618,-78,P
559,274,205,357,140,715,139,746,202,615,-62,P
560,284,198,340,148,719,148,743,197,603,-86,P
561,281,199,333,156,721,157,741,198,609,-72,P
562,277,203,321,162,722,160,744,201,589,-87,P
563,265,213,309,172,729,173,747,213,604,-102,P
564,249,223,301,180,733,180,747,219,634,-95,P
565,385,109,428,77,660,76,683,108,579,-35,P
566,371,115,420,79,657,79,683,115,574,-34,P
567,359,118,412,83,654,84,681,118,570,-21,P
568,349,125,402,84,652,84,684,126,559,-37,P
569,340,131,392,88,652,89,682,129,552,-44,P
570,329,140,385,92,651,92,690,141,543,-43,P
571,314,144,375,93,649,92,692,146,539,-44,P
572,303,152,359,102,653,102,692,153,533,-53,P
573,285,163,351,108,655,107,697,163,538,-47,P
574,275,170,340,114,656,114,702,168,522,-42,P
575,259,186,336,114,652,114,708,186,518,-56,P
576,246,195,318,126,658,124,715,194,509,-57,P
577,225,210,308,130,660,132,723,209,503,-57,P
578,211,225,295,139,665,139,731,224,501,-71,P
579,195,242,283,144,665,144,738,238,487,-83,P
580,177,260,269,154,671,154,747,257,486,-96,P
581,180,255,261,163,675,163,743,255,486,-92,P
582,163,266,248,170,678,169,747,265,485,-97,P
583,180,243,233,179,682,177,732,242,466,-102,P
584,174,254,220,192,691,191,738,252,451,-119,P
585,166,260,209,209,705,208,742,258,473,-104,P
586,153,274,194,222,713,222,748,268,458,-112,P
587,275,125,316,81,582,79,627,123,443,-55,P
588,270,131,304,89,589,89,632,129,426,-61,P
589,259,138,302,90,591,87,639,138,444,-68,P
590,248,149,291,96,595,97,645,146,425,-69,P
591,236,159,285,104,599,105,652,158,432,-60,P
592,224,170,276,105,596,105,658,170,421,-76,P
593,208,180,268,113,602,114,665,176,423,-60,P
594,197,192,259,118,607,119,675,190,420,-74,P
595,186,202,252,129,614,129,682,200,427,-64,P
596,177,216,244,129,615,130,692,217,416,-94,P
597,163,230,237,136,617,137,700,227,411,-85,P
598,147,245,230,143,625,143,716,246,419,-89,P
599,135,268,222,153,630,152,733,266,408,-92,P
600,129,276,214,159,639,159,739,275,408,-108,P
601,129,280,204,173,651,176,741,281,403,-110,P
602,135,262,192,178,654,178,728,260,390,-113,P
603,124,271,184,193,667,195,731,273,416,-108,P
604,122,277,174,198,669,198,734,276,392,-133,P
605,123,276,167,212,680,213,733,276,397,-122,P
606,232,121,267,82,546,83,590,121,388,-52,P
607,226,134,264,86,548,87,607,137,377,-56,P
608,218,137,256,86,548,87,604,139,374,-72,P
609,208,145,254,92,553,91,611,143,385,-58,P
610,203,150,247,96,557,96,617,150,378,-64,P
611,193,156,242,99,559,100,618,156,383,-65,P
612,187,164,234,104,564,106,624,160,369,-68,P
613,179,173,230,113,572,111,636,171,382,-65,P
614,167,187,225,116,575,114,645,185,384,-78,P
615,156,199,223,117,575,118,657,199,379,-73,P
616,156,206,217,128,587,125,661,205,387,-89,P
617,144,216,208,134,590,133,672,216,377,-82,P
618,134,229,199,140,597,139,682,227,370,-94,P
619,124,243,193,150,606,148,692,243,379,-100,P
620,118,249,188,150,604,149,697,248,367,-103,P
621,104,267,180,163,620,163,714,268,377,-106,P
622,92,280,175,166,620,165,722,280,376,-110,P
623,92,278,168,174,624,173,716,277,374,-107,P
624,90,280,162,183,633,183,721,280,373,-101,P
625,91,280,157,190,640,188,718,280,381,-115,P
626,95,276,152,197,650,198,714,275,383,-123,P
627,96,273,143,206,655,205,717,273,366,-111,P
628,88,287,139,219,668,216,726,286,391,-117,P
629,93,281,134,221,669,218,719,279,378,-136,P
630,86,289,128,228,673,226,721,288,385,-145,P
631,88,283,124,234,681,234,720,282,388,-125,P
632,204,129,244,86,532,86,580,129,374,-53,P
633,204,130,242,86,532,86,579,128,368,-59,P
634,202,135,240,89,536,90,585,135,367,-64,P
635,200,134,240,88,534,87,584,134,372,-63,P
636,198,137,243,88,534,88,587,137,376,-56,P
637,200,135,239,90,535,91,585,135,366,-56,P
638,203,138,241,89,538,90,586,138,370,-77,P
639,198,137,239,88,531,87,588,136,361,-57,P
640,199,134,242,88,531,88,584,137,375,-54,P
641,197,136,241,88,532,86,585,135,375,-58,P
642,198,137,243,87,533,88,587,139,375,-59,P
643,200,136,240,86,530,86,584,134,360,-64,P
644,200,134,240,88,531,88,585,130,357,-46,P
